(-93, 1, '-', 0, '+95', 'if (!float_near_abs_eps_array((float *)dst0, (float *)dst1, EPS, BUF_SIZE * 2))')
(-81, 1, '-', 0, '+92', 'call_ref(dst0, in, filter, STRIDE, N)')
(-87, 1, '-', 0, '+93', 'call_new(dst1, in, filter, STRIDE, N)')
(-46, 1, '-', 0, '+75', 'test_hybrid_analysis (void)')
(-56, 1, '-', 0, '+87', 'randomize((INTFLOAT *)filter, N * 8 * 2)')
(-107, 1, '-', 0, '+97', 'bench_new(dst1, in, filter, STRIDE, N)')
(-106, 1, '-', 0, '+96', 'fail()')
(-165, 1, '-', 0, '+121', 'memcpy(l1, l, BUF_SIZE * 2 * sizeof(INTFLOAT))')
(-245, 1, '-', 0, '+134', 'memcpy(l1, l, BUF_SIZE * 2 * sizeof(INTFLOAT))')
(-174, 1, '-', 0, '+122', 'memcpy(r0, r, BUF_SIZE * 2 * sizeof(INTFLOAT))')
(-212, 1, '-', 0, '+129', 'call_new(l1, r1, h, h_step, BUF_SIZE)')
(-156, 1, '-', 0, '+120', 'memcpy(l0, l, BUF_SIZE * 2 * sizeof(INTFLOAT))')
(-119, 1, '-', 0, '+115', 'randomize((INTFLOAT *)l, BUF_SIZE * 2)')
(-263, 1, '-', 0, '+136', 'bench_new(l1, r1, h, h_step, BUF_SIZE)')
(-199, 1, '-', 0, '+126', 'randomize((INTFLOAT *)h_step, 2 * 4)')
(-183, 1, '-', 0, '+123', 'memcpy(r1, r, BUF_SIZE * 2 * sizeof(INTFLOAT))')
(-143, 1, '-', 0, '+119', 'if (check_func(psdsp->stereo_interpolate[i], "ps_stereo_interpolate%s", i ? "_ipdopd" : ""))')
(-244, 1, '-', 0, '+132', 'fail()')
(-206, 1, '-', 0, '+128', 'call_ref(l0, r0, h, h_step, BUF_SIZE)')
(-126, 1, '-', 0, '+116', 'randomize((INTFLOAT *)r, BUF_SIZE * 2)')
(-192, 1, '-', 0, '+125', 'randomize((INTFLOAT *)h, 2 * 4)')
(-133, 1, '-', 0, '+118', 'for (i = 0; i < 2; i++)')
(-115, 1, '-', 0, '+100', 'test_stereo_interpolate (PSDSPContext *psdsp)')
(-254, 1, '-', 0, '+135', 'memcpy(r1, r, BUF_SIZE * 2 * sizeof(INTFLOAT))')
(-218, 1, '-', 0, '+130', 'if (!float_near_abs_eps_array((float *)l0, (float *)l1, EPS, BUF_SIZE * 2) ||\\\\n                !float_near_abs_eps_array((float *)r0, (float *)r1, EPS, BUF_SIZE * 2))')
(-295, 1, '-', 0, '+50', 'call_new(dst1, src, BUF_SIZE)')
(-307, 1, '-', 0, '+53', 'bench_new(dst1, src, BUF_SIZE)')
(-306, 1, '-', 0, '+52', 'fail()')
(-274, 1, '-', 0, '+46', 'randomize((INTFLOAT *)src, BUF_SIZE * 2)')
(-291, 1, '-', 0, '+49', 'call_ref(dst0, src, BUF_SIZE)')
(-281, 1, '-', 0, '+47', 'randomize(dst0, BUF_SIZE)')
(-271, 1, '-', 0, '+37', 'test_add_squares (void)')
(-284, 1, '-', 0, '+48', 'memcpy(dst1, dst0, BUF_SIZE * sizeof(INTFLOAT))')
(-299, 1, '-', 0, '+51', 'if (!float_near_abs_eps_array(dst0, dst1, EPS, BUF_SIZE))')
(-338, 1, '-', 0, '+155', 'if (check_func(psdsp.hybrid_analysis, "ps_hybrid_analysis"))')
(-317, 1, '-', 0, '+145', 'ff_psdsp_init(&psdsp)')
(-336, 1, '-', 0, '+153', 'report("mul_pair_single")')
(-313, 1, '-', 0, '+141', 'checkasm_check_aacpsdsp (void)')
(-345, 1, '-', 0, '+157', 'report("hybrid_analysis")')
(-327, 1, '-', 0, '+149', 'report("add_squares")')
(-329, 1, '-', 0, '+151', 'if (check_func(psdsp.mul_pair_single, "ps_mul_pair_single"))')
(-320, 1, '-', 0, '+147', 'if (check_func(psdsp.add_squares, "ps_add_squares"))')
(-347, 1, '-', 0, '+159', 'test_stereo_interpolate(&psdsp)')
(-350, 1, '-', 0, '+160', 'report("stereo_interpolate")')
(-326, 1, '-', 0, '+148', 'test_add_squares()')
(-344, 1, '-', 0, '+156', 'test_hybrid_analysis()')
(-335, 1, '-', 0, '+152', 'test_mul_pair_single()')
(-709, 1, '-', 0, '+16', 'return 0;')
(-705, 1, '-', 0, '+15', 'gcry_randomize(buf, len, GCRY_VERY_STRONG_RANDOM)')
(-701, 1, '-', 0, '+12', 'randomize (uint8_t *buf,int len)')
(-711, 1, '-', 0, '+23', 'return AVERROR(EINVAL);')
(-726, 1, '-', 0, '+29', 'va_start(ap, msg)')
(-735, 1, '-', 0, '+32', 'printf("\\n")')
(-737, 1, '-', 0, '+33', 'check_faults++')
(-739, 1, '-', 0, '+34', 'va_end(ap)')
(-732, 1, '-', 0, '+31', 'vprintf(msg, ap)')
(-716, 1, '-', 0, '+25', 'check_func (int value,int line,const char *msg)')
(-721, 1, '-', 0, '+27', 'if (!value)')
(-729, 1, '-', 0, '+30', 'printf("%d: ", line)')
(-747, 1, '-', 0, '+2', 'unsigned len')
(-743, 1, '-', 0, '+1', 'float_near_abs_eps_array (const float *a,const float *b,float eps,unsigned len)')
(-760, 1, '-', 0, '+7', 'if (!float_near_abs_eps(a[i], b[i], eps))')
(-770, 1, '-', 0, '+8', 'return 0;')
(-772, 1, '-', 0, '+10', 'return 1;')
(-750, 1, '-', 0, '+6', 'for (i = 0; i < len; i++)')
---------------------------

===========================

---------------------------
(-15, -20, 'DDG', 1)
(-15, -39, 'DDG', 1)
(-12, -15, 'DDG', 1)
(-12, -25, 'DDG', 1)
(-25, -38, 'CDG', 1)
(-15, -39, 'DDG', 1)
(-12, -39, 'DDG', 1)
(-25, -39, 'DDG', 1)
(-5, -25, 'DDG', 1)
(-5, -39, 'DDG', 1)
(-5, -20, 'DDG', 1)
(-12, -15, 'DDG', 1)
(-15, -20, 'DDG', 1)
(-20, -39, 'DDG', 1)
(-5, -15, 'DDG', 1)
(-15, -20, 'DDG', 1)
(-25, -39, 'DDG', 1)
(-20, -25, 'DDG', 1)
(-5, -39, 'DDG', 1)
(-12, -20, 'DDG', 1)
(-15, -25, 'DDG', 1)
(-20, -39, 'DDG', 1)
(-5, -15, 'DDG', 1)
(-20, -25, 'DDG', 1)
(-20, -39, 'DDG', 1)
(-12, -20, 'DDG', 1)
(-15, -39, 'DDG', 1)
(-20, -39, 'DDG', 1)
(-5, -12, 'DDG', 1)
(-15, -25, 'DDG', 1)
(-5, -20, 'DDG', 1)
(-12, -39, 'DDG', 1)
(-5, -25, 'DDG', 1)
(-65, -72, 'DDG', 1)
(-81, -107, 'DDG', 1)
(-81, -87, 'DDG', 1)
(-72, -93, 'DDG', 1)
(-49, -87, 'DDG', 1)
(-72, -107, 'DDG', 1)
(-87, -107, 'DDG', 1)
(-81, -87, 'DDG', 1)
(-65, -93, 'DDG', 1)
(-72, -93, 'DDG', 1)
(-65, -93, 'DDG', 1)
(-56, -81, 'DDG', 1)
(-81, -87, 'DDG', 1)
(-87, -93, 'DDG', 1)
(-56, -107, 'DDG', 1)
(-56, -87, 'DDG', 1)
(-93, -107, 'DDG', 1)
(-81, -107, 'DDG', 1)
(-93, -106, 'CDG', 1)
(-87, -107, 'DDG', 1)
(-87, -107, 'DDG', 1)
(-49, -81, 'DDG', 1)
(-65, -93, 'DDG', 1)
(-56, -81, 'DDG', 1)
(-81, -93, 'DDG', 1)
(-56, -87, 'DDG', 1)
(-72, -93, 'DDG', 1)
(-81, -107, 'DDG', 1)
(-81, -87, 'DDG', 1)
(-72, -87, 'DDG', 1)
(-49, -107, 'DDG', 1)
(-87, -107, 'DDG', 1)
(-65, -72, 'DDG', 1)
(-81, -107, 'DDG', 1)
(-72, -81, 'DDG', 1)
(-56, -107, 'DDG', 1)
(-65, -81, 'DDG', 1)
(-87, -107, 'DDG', 1)
(-174, -212, 'DDG', 1)
(-254, -174, 'DDG', 1)
(-183, -263, 'DDG', 1)
(-174, -263, 'DDG', 1)
(-156, -254, 'DDG', 1)
(-254, -165, 'DDG', 1)
(-126, -183, 'DDG', 1)
(-165, -174, 'DDG', 1)
(-126, -165, 'DDG', 1)
(-156, -212, 'DDG', 1)
(-165, -245, 'DDG', 1)
(-212, -254, 'DDG', 1)
(-143, -212, 'CDG', 1)
(-245, -206, 'DDG', 1)
(-174, -165, 'DDG', 1)
(-263, -156, 'DDG', 1)
(-183, -245, 'DDG', 1)
(-218, -245, 'DDG', 1)
(-263, -212, 'DDG', 1)
(-165, -218, 'DDG', 1)
(-254, -218, 'DDG', 1)
(-183, -156, 'DDG', 1)
(-183, -218, 'DDG', 1)
(-165, -156, 'DDG', 1)
(-254, -165, 'DDG', 1)
(-156, -245, 'DDG', 1)
(-183, -165, 'DDG', 1)
(-245, -263, 'DDG', 1)
(-126, -156, 'DDG', 1)
(-119, -245, 'DDG', 1)
(-119, -218, 'DDG', 1)
(-245, -254, 'DDG', 1)
(-218, -174, 'DDG', 1)
(-245, -165, 'DDG', 1)
(-245, -156, 'DDG', 1)
(-254, -183, 'DDG', 1)
(-212, -183, 'DDG', 1)
(-183, -174, 'DDG', 1)
(-174, -245, 'DDG', 1)
(-183, -156, 'DDG', 1)
(-165, -156, 'DDG', 1)
(-254, -183, 'DDG', 1)
(-165, -183, 'DDG', 1)
(-119, -165, 'DDG', 1)
(-218, -183, 'DDG', 1)
(-156, -254, 'DDG', 1)
(-183, -165, 'DDG', 1)
(-165, -183, 'DDG', 1)
(-263, -254, 'DDG', 1)
(-218, -263, 'DDG', 1)
(-245, -254, 'DDG', 1)
(-183, -212, 'DDG', 1)
(-254, -263, 'DDG', 1)
(-165, -263, 'DDG', 1)
(-156, -174, 'DDG', 1)
(-183, -263, 'DDG', 1)
(-115, -143, 'DDG', 1)
(-206, -174, 'DDG', 1)
(-254, -156, 'DDG', 1)
(-263, -218, 'DDG', 1)
(-218, -165, 'DDG', 1)
(-218, -206, 'DDG', 1)
(-183, -165, 'DDG', 1)
(-245, -174, 'DDG', 1)
(-212, -218, 'DDG', 1)
(-119, -245, 'DDG', 1)
(-254, -183, 'DDG', 1)
(-126, -218, 'DDG', 1)
(-192, -212, 'DDG', 1)
(-183, -245, 'DDG', 1)
(-245, -156, 'DDG', 1)
(-174, -254, 'DDG', 1)
(-212, -263, 'DDG', 1)
(-212, -206, 'DDG', 1)
(-156, -254, 'DDG', 1)
(-183, -156, 'DDG', 1)
(-245, -183, 'DDG', 1)
(-263, -212, 'DDG', 1)
(-119, -218, 'DDG', 1)
(-206, -218, 'DDG', 1)
(-165, -245, 'DDG', 1)
(-183, -245, 'DDG', 1)
(-245, -165, 'DDG', 1)
(-174, -156, 'DDG', 1)
(-165, -156, 'DDG', 1)
(-245, -254, 'DDG', 1)
(-156, -183, 'DDG', 1)
(-245, -212, 'DDG', 1)
(-263, -183, 'DDG', 1)
(-183, -174, 'DDG', 1)
